Datum,dH [mm],dH [mm].1,dH [mm].2,dH [mm].3,dH [mm].4,dH [mm].5,dH [mm].6,dH [mm].7,dH [mm].8,dH [mm].9,dH [mm].10,dH [mm].11,dH [mm].12,dH [mm].13,dH [mm].14,dH [mm].15,dH [mm].16,dH [mm].17,dH [mm].18,dH [mm].19,dH [mm].20,dH [mm].21,dH [mm].22,dH [mm].23,dH [mm].24,dH [mm].25,dH [mm].26,dH [mm].27,dH [mm].28,dH [mm].29,dH [mm].30,dH [mm].31,dH [mm].32,dH [mm].33,dH [mm].34,dH [mm].35,dH [mm].36,dH [mm].37,dH [mm].38,dH [mm].39,dH [mm].40,dH [mm].41,dH [mm].42,dH [mm].43,dH [mm].44,dH [mm].45,dH [mm].46,dH [mm].47,dH [mm].48,dH [mm].49,dH [mm].50,dH [mm].51,dH [mm].52,dH [mm].53,dH [mm].54,dH [mm].55,dH [mm].56,dH [mm].57,dH [mm].58,dH [mm].59,dH [mm].60,dH [mm].61,Unnamed: 63
06.02.2024 05:05,-1.7589,-1.9399,-1.3819,-1.1439,-2.1649,-1.3549,-0.422,-0.457,-0.5099,-2.9309,-0.32,-0.953,0.336,1.433,4.333,1.17,-0.7151,2.1444,1.08,3.6961,1.6101,4.4911,2.4331,3.3921,3.0231,0.6611,-1.2409,3.7721,-1.0789,-2.1139,-1.0139,-2.0519,0.0,-0.9899,-1.0479,-0.3979,-2.0329,-0.0739,0.316,-0.421,0.0421,-2.9129,1.298,1.297,0.443,1.143,1.509,-2.3766,-2.707,-1.099,2.8925,0.3408,7.7691,2.8021,4.0831,5.5371,3.0911,1.9541,-0.8779,-1.2599,0.1421,-1.1109,
06.02.2024 05:10,-1.624,-1.654,-1.415,-1.009,-1.979,-0.941,-0.107,-0.492,-0.186,-2.877,-0.102,-0.714,0.633,1.828,4.489,1.483,-0.4021,2.4601,1.3934,4.01,1.815,4.769,2.572,3.557,3.265,1.193,-1.011,3.89,-1.021,-2.006,-0.448,-1.797,0.0,-0.875,-0.776,-0.315,-1.922,0.264,0.746,-0.104,0.216,-2.938,1.538,1.637,0.549,1.355,1.725,-2.3507,-2.373,-0.712,3.2059,0.6404,7.899,3.017,4.358,5.453,3.165,2.32,-0.671,-1.293,0.117,-0.996,
06.02.2024 05:15,-1.841,-1.915,-1.593,-1.366,-2.237,-1.358,-0.224,-0.361,-0.386,-2.84,-0.036,-0.574,0.713,1.844,4.67,1.568,-0.3123,2.5453,1.4779,4.095,2.069,4.918,2.604,3.44,3.107,1.12,-1.066,3.969,-1.132,-1.776,-0.503,-2.114,0.0,-1.054,-0.969,-0.578,-2.067,-0.065,0.775,0.12,-0.052,-2.93,1.628,1.695,0.532,1.501,1.865,-2.3477,-2.261,-0.63,3.2908,0.734,8.114,3.192,4.344,5.525,3.712,2.233,-0.931,-1.379,-0.069,-1.186,
06.02.2024 05:20,-1.7232,-1.8772,-1.4742,-1.1352,-2.1822,-1.1702,-0.396,-0.686,-0.3712,-2.8712,-0.278,-0.914,0.386,1.501,4.367,1.263,-0.6132,2.241,1.1739,3.7918,1.6688,4.6378,2.2978,3.2338,3.3678,0.8998,-1.1472,3.8468,-0.9882,-1.9222,-0.8272,-2.0002,0.0,-1.0072,-0.8372,-0.4802,-2.0892,0.0258,0.228,-0.433,0.0528,-2.8772,1.293,1.394,0.029,1.123,1.531,-2.3776,-2.601,-0.886,2.9859,0.4452,7.7458,2.8248,4.1938,5.4038,3.2548,1.9738,-0.7772,-1.3362,0.2688,-1.0882,
06.02.2024 05:25,-1.6882,-1.9602,-1.3242,-1.0982,-2.5662,-0.9302,-0.154,-0.402,-0.3462,-3.3632,-0.213,-0.902,0.171,1.741,4.246,1.181,-0.6954,2.1604,1.0907,3.7018,1.5818,4.7238,2.2838,3.1158,3.1568,1.0348,-0.8422,4.1538,-0.8722,-1.5932,-0.6862,-1.9302,0.0,-1.0082,-1.1952,-0.5452,-2.2762,0.1278,0.253,-0.187,0.1368,-3.0212,1.351,1.326,0.194,1.189,1.565,-2.3757,-2.692,-1.037,2.9031,0.3608,7.6188,2.6618,4.1718,5.6098,3.3018,2.1528,-0.7832,-1.3762,0.0458,-1.0802,
06.02.2024 05:30,-1.6843,-1.6233,-1.5703,-1.1393,-2.1213,-1.0043,0.04,-0.167,-0.1743,-3.0723,0.143,-0.565,0.499,1.947,4.633,1.563,-0.303,2.542,1.4737,4.0937,1.8387,4.7437,2.4437,3.6127,3.3387,1.0087,-1.1313,3.8737,-0.9893,-1.3773,-0.6913,-1.9833,0.0,-0.8893,-0.8503,-0.3703,-2.0053,0.1717,0.8,0.146,0.0367,-3.1143,1.728,1.737,0.459,1.582,1.903,-2.3387,-2.277,-0.604,3.286,0.753,8.0057,3.2707,4.5207,5.9327,3.5437,2.3897,-0.7993,-1.4083,0.1517,-1.1003,
06.02.2024 05:35,-1.9832,-2.0962,-1.7762,-1.5402,-2.4292,-1.4992,-0.035,-0.134,-0.7152,-3.0382,0.086,-0.613,0.774,1.798,4.555,1.677,-0.1899,2.6563,1.5875,4.2078,1.9578,5.0278,2.5618,3.6998,3.3098,0.9138,-1.3452,3.8308,-0.7142,-2.1382,-0.2862,-2.1962,0.0,-1.2082,-1.0352,-0.8462,-2.3752,-0.1952,0.519,-0.127,-0.2492,-3.1602,1.592,1.603,0.485,1.495,1.813,-2.3552,-2.094,-0.529,3.4003,0.8722,8.0388,3.1388,4.4778,5.5268,3.1698,2.4138,-1.0492,-1.6532,-0.2322,-1.2522,
06.02.2024 05:40,-1.7904,-1.8714,-1.4934,-1.3354,-2.3734,-1.3834,-0.699,-1.176,-0.5174,-3.0054,-0.471,-1.261,0.148,1.216,3.906,1.036,-0.8311,2.015,0.9476,3.5716,1.5566,4.5556,2.2396,3.2516,2.8996,1.0146,-1.1214,3.7056,-1.0304,-1.2484,-0.2154,-2.0834,0.0,-1.0394,-0.9424,-0.6264,-2.2494,-0.0684,-0.208,-0.594,-0.1324,-3.0634,0.94,0.874,-0.42,0.873,1.219,-2.4105,-2.722,-1.162,2.7595,0.2282,7.6116,2.6936,4.4716,5.3626,3.0986,1.9586,-0.9744,-1.3224,-0.0634,-1.1754,
06.02.2024 05:45,-1.2943,-1.3563,-0.9483,-0.6573,-1.7143,-0.8063,-0.145,0.073,0.1697,-2.5573,-0.019,-0.778,0.507,1.578,4.474,1.861,-0.0252,2.8376,1.772,4.3887,2.5217,5.1827,3.2997,3.9437,3.8107,1.4707,-0.5723,4.5437,-0.4543,-1.2913,0.0237,-1.5903,0.0,-0.5433,-0.3663,-0.0043,-1.5853,0.5067,0.636,-0.155,0.4687,-2.5343,1.509,1.701,0.422,1.313,1.598,-2.3614,-1.985,-0.396,3.5832,1.0366,8.5267,3.2607,4.7247,5.8727,3.6747,2.9137,-0.4143,-1.0393,0.2377,-0.6173,
06.02.2024 05:50,-1.6112,-1.6732,-1.3922,-1.0722,-2.1252,-1.0672,-0.223,-0.061,-0.1962,-2.7952,0.123,-0.594,0.865,1.501,4.582,1.8,-0.0701,2.7776,1.7114,4.3358,2.3648,5.0428,2.8458,3.8788,3.8668,1.4948,-0.7072,4.1388,-1.1552,-2.1682,-0.5472,-1.9002,0.0,-0.8782,-0.8042,-0.4652,-2.0532,0.1948,0.593,-0.092,0.0828,-2.8402,1.716,1.772,0.34,1.58,1.862,-2.3539,-2.043,-0.405,3.5228,0.9886,8.2048,3.1608,4.7318,5.7038,3.2858,2.3208,-0.7932,-1.3762,-0.2222,-0.9282,
06.02.2024 05:55,-1.0715,-1.1575,-0.8725,-0.5175,-1.5745,-0.5055,-0.137,-0.348,0.4005,-2.2375,0.348,-0.412,0.578,1.879,4.603,1.808,-0.0632,2.7854,1.719,4.3445,2.1715,5.3485,2.8405,3.9995,3.7685,1.4665,-0.2325,4.7285,-0.2375,-1.2605,0.0495,-1.2715,0.0,-0.3415,-0.2745,0.1435,-1.4285,0.6895,0.94,0.07,0.6425,-2.4005,1.782,1.875,0.34,1.603,1.93,-2.33,-2.021,-0.411,3.5306,0.9912,8.3695,3.4615,4.9005,6.1035,3.5695,2.8345,-0.1175,-0.6185,0.5415,-0.3335,
06.02.2024 06:00,-2.0682,-2.3362,-1.7752,-1.5052,-2.6322,-1.7302,-0.644,-0.733,-0.7432,-3.2892,-0.446,-1.182,0.296,1.212,3.954,1.144,-0.7295,2.1198,1.0547,3.6688,1.6928,4.7138,2.0758,3.3998,2.9448,1.0038,-0.9022,3.4298,-1.3012,-2.1112,-1.0292,-2.3152,0.0,-1.4262,-1.4182,-0.9182,-2.5822,-0.4572,-0.043,-0.589,-0.4292,-3.2692,1.053,1.434,-0.511,0.948,1.216,-2.4041,-2.723,-1.14,2.8659,0.2878,7.6458,2.7788,4.3638,5.3098,2.9688,1.7898,-1.2002,-1.8312,-0.0962,-1.3652,
06.02.2024 06:05,-1.5964,-1.6624,-1.3334,-1.0904,-2.0474,-1.1354,-0.081,-0.722,-0.2524,-2.7554,0.019,-0.699,0.416,1.872,4.5,1.751,-0.1207,2.729,1.6615,4.2836,2.0096,5.1996,2.6506,3.8196,4.0006,1.4096,-0.7424,4.4836,-0.6174,-1.2644,-0.7224,-1.7814,0.0,-0.8984,-0.7634,-0.4464,-1.8794,0.1246,0.391,-0.219,0.1566,-2.7844,1.497,1.531,0.482,1.448,1.716,-2.3558,-2.121,-0.458,3.4739,0.923,8.3406,3.6966,4.8906,5.7936,3.6606,2.5606,-0.6304,-1.2434,0.1726,-0.8344,
06.02.2024 06:10,-1.8596,-1.8996,-1.5846,-1.3006,-2.4256,-1.2136,-0.3,-0.625,-0.4846,-2.9986,-0.42,-1.105,0.053,1.367,4.066,1.099,-0.7828,2.0761,1.0094,3.6204,1.6634,4.6654,2.4564,3.3284,3.6004,1.0874,-1.3486,3.9294,-1.5016,-2.0636,-0.8846,-2.1696,0.0,-1.1686,-0.9566,-0.7146,-2.2666,-0.0666,0.181,-0.482,-0.1116,-3.1066,1.104,1.204,0.003,0.963,1.31,-2.4013,-2.812,-1.182,2.821,0.2532,7.7474,2.5964,4.2914,5.2894,3.0974,1.8354,-0.9796,-1.5596,0.0944,-1.2936,
06.02.2024 06:15,-1.7885,-2.1285,-1.6405,-1.1655,-2.3265,-1.2595,-0.386,-1.005,-0.3665,-2.9265,-0.538,-1.188,0.235,1.537,3.907,1.254,-0.6265,2.2315,1.164,3.7865,1.9845,5.0855,2.7575,3.4665,3.5075,1.1085,-0.9665,3.9795,-0.9555,-2.2235,-0.6765,-2.1435,0.0,-1.2015,-1.1995,-0.5745,-2.3595,-0.0605,0.168,-0.908,-0.1965,-3.0655,0.946,1.01,-0.172,0.926,1.182,-2.4109,-2.688,-0.973,2.976,0.4268,8.0665,3.0935,4.7275,5.8055,3.2235,2.3475,-0.9185,-1.0835,-0.3365,-1.2415,
06.02.2024 06:20,-1.3307,-1.3737,-1.0627,-0.7077,-1.8267,-0.8187,-0.117,-0.594,0.1493,-2.3237,-0.142,-0.852,0.75,1.716,4.361,1.467,-0.4202,2.4437,1.3774,3.9973,1.7793,4.7343,2.6523,3.5703,3.3573,0.8773,-0.7087,4.0553,-0.4897,-1.2127,0.0153,-1.6077,0.0,-0.6327,-0.4177,-0.1367,-1.7347,0.3763,0.168,-0.65,0.3843,-2.4277,1.336,1.47,0.715,1.294,1.569,-2.366,-2.459,-0.803,3.189,0.6186,7.7923,3.0313,4.4003,5.6943,3.4523,2.8043,-0.5437,-0.8097,0.5803,-0.7207,
06.02.2024 06:25,-1.6079,-1.5809,-1.2979,-1.0669,-2.2539,-1.0909,-0.512,-1.015,-0.3069,-2.5809,-0.37,-1.105,0.042,1.085,4.142,1.171,-0.7074,2.1464,1.0816,3.6981,1.6071,4.5131,2.5021,3.1841,3.5891,1.3811,-1.2649,3.9121,-0.8969,-0.9009,-0.4629,-1.8569,0.0,-0.9339,-0.7459,-0.4929,-1.9559,0.0451,0.086,-0.492,0.0671,-2.8029,1.142,1.347,-0.431,1.059,1.286,-2.3995,-2.758,-1.072,2.893,0.3306,7.7821,2.6471,4.4111,5.6151,3.0291,2.3611,-0.8049,-1.3479,0.4931,-0.9579,
06.02.2024 06:30,-1.7283,-1.7033,-1.3983,-1.2013,-2.2733,-1.2243,-0.066,0.212,-0.4893,-3.0533,0.394,-0.277,1.634,2.066,4.996,1.545,-0.3433,2.5188,1.454,4.0687,1.9567,4.9987,2.9377,3.7497,3.6377,1.3727,-1.0843,4.3037,-0.8493,-1.0433,-0.4243,-1.9523,0.0,-1.0823,-0.8593,-0.6273,-2.1923,-0.0293,0.752,-0.083,-0.0733,-2.9973,2.003,1.886,0.869,1.939,2.109,-2.3137,-2.451,-0.797,3.2661,0.6986,8.1817,3.1237,4.7127,5.5957,3.4377,2.5637,-0.8013,-1.2663,0.2707,-0.9923,
06.02.2024 06:35,-1.4637,-1.6637,-1.1527,-0.9297,-1.9517,-1.0457,-0.346,-0.838,-0.2547,-2.5927,-0.261,-1.001,0.2,1.244,4.25,1.199,-0.6869,2.1772,1.1098,3.7293,2.2033,4.8593,2.5503,3.7493,3.6303,1.2913,-0.8447,4.2073,-0.7397,-1.5487,-0.5797,-1.7317,0.0,-0.8347,-0.8907,-0.3227,-1.9017,0.1393,-0.111,-0.357,0.2093,-2.5637,1.22,1.331,-0.387,1.089,1.428,-2.386,-2.696,-1.098,2.9203,0.344,8.0353,2.8523,4.6483,5.5703,3.3033,2.4063,-0.6287,-1.3157,0.1333,-0.8407,
06.02.2024 06:40,-1.9361,-2.1081,-1.7741,-1.4631,-2.4511,-1.4271,0.237,0.178,-0.5991,-3.1181,0.441,-0.317,1.124,2.209,4.922,2.147,0.28,3.1237,2.0578,4.6749,2.5299,5.5869,3.0979,4.2189,4.2859,1.7279,-1.0311,4.5929,-1.1601,-1.9541,-0.7271,-2.2851,0.0,-1.3241,-1.2391,-0.8741,-2.4331,-0.2611,0.718,-0.01,-0.3631,-3.2561,1.93,1.924,0.669,1.798,2.047,-2.3214,-1.763,-0.132,3.8688,1.2956,8.6449,3.7669,5.0679,6.1179,3.7569,3.0559,-1.1881,-1.8621,-0.2771,-1.3381,
06.02.2024 06:45,-2.0542,-2.0852,-1.6942,-1.5322,-2.6372,-1.5042,-0.154,0.408,-0.9082,-3.2782,0.211,-0.491,1.331,2.019,4.631,1.779,-0.0898,2.7576,1.6905,4.3138,2.3158,4.8538,3.0348,3.7838,4.0008,1.4518,-0.9782,4.1628,-1.3212,-1.9152,-0.7312,-2.4212,0.0,-1.4332,-1.3362,-1.0002,-2.5512,-0.4232,0.657,-0.131,-0.4972,-3.4632,1.727,1.529,0.07,1.628,1.797,-2.3494,-2.025,-0.454,3.5014,0.9402,8.3458,3.0088,4.4378,5.8358,3.4618,2.4158,-1.2562,-2.1672,-0.5662,-1.5132,
06.02.2024 06:50,-1.8324,-1.9584,-1.4674,-1.2104,-2.3614,-1.2904,-0.482,-1.084,-0.4394,-3.0344,-0.261,-0.981,0.058,1.579,4.208,1.403,-0.4779,2.3773,1.3132,3.9326,1.7706,4.7186,2.5576,3.2216,2.9796,0.9176,-1.1884,4.0876,-1.1824,-1.8924,-1.0534,-2.0564,0.0,-1.2274,-1.1634,-0.6614,-2.2364,-0.1264,0.191,-0.254,-0.1844,-3.1244,1.243,1.255,-0.417,1.075,1.322,-2.3918,-2.515,-0.894,3.1243,0.5582,7.9416,2.8276,4.4636,5.4286,3.0076,2.2916,-0.9204,-1.5784,-0.0904,-1.1344,
06.02.2024 06:55,-1.2938,-1.3028,-0.9708,-0.7388,-1.8508,-0.8088,-0.017,-0.418,0.1472,-2.4828,-0.008,-0.643,0.642,1.671,4.452,1.216,-0.6737,2.1933,1.1251,3.7332,1.5662,4.2272,2.3512,3.0602,3.0152,0.9172,-0.5658,3.9032,-0.6248,-1.7908,-0.0058,-1.5028,0.0,-0.6538,-0.4338,-0.2388,-1.8428,0.4292,0.43,-0.163,0.3532,-2.7428,1.526,1.019,0.458,1.291,1.725,-2.366,-2.775,-1.118,2.9374,0.3628,7.5992,2.9302,3.9462,4.8292,2.9182,2.0292,-0.5688,-1.0318,0.2612,-0.7238,
06.02.2024 07:00,-1.4431,-1.5141,-1.1401,-0.9251,-1.7521,-0.9471,-0.73,-1.148,0.0799,-2.5061,-0.596,-1.18,0.244,1.538,3.996,1.262,-0.6229,2.2376,1.1719,3.7879,1.6319,4.7129,2.1139,3.1049,2.9279,0.3899,-0.8311,3.6799,-0.9241,-1.1511,-0.1621,-1.5961,0.0,-0.7131,-0.5841,-0.1521,-1.9281,0.3439,-0.34,-1.005,0.2209,-2.7041,1.074,1.154,-0.211,0.851,1.227,-2.4048,-2.733,-1.039,2.9839,0.423,7.8049,3.1109,4.1949,5.2819,2.9689,1.9589,-0.6411,-1.1151,-0.0041,-0.8771,
06.02.2024 07:05,-1.9162,-1.9102,-1.6582,-1.4502,-2.4012,-1.2582,-0.546,-0.624,-0.3822,-2.9582,-0.528,-1.084,0.439,1.54,4.154,1.187,-0.688,2.1634,1.0969,3.7198,1.6078,4.6358,1.8688,2.9608,2.9468,0.5428,-1.1902,3.4218,-0.8432,-1.0412,-0.1832,-2.1312,0.0,-1.2052,-1.0942,-0.8542,-2.1802,-0.1642,0.078,-0.288,-0.2202,-3.0662,1.256,0.833,0.231,1.071,1.327,-2.3981,-2.768,-1.146,2.9087,0.3332,7.4648,2.7258,3.9718,5.0978,3.0138,2.2288,-1.0162,-1.4762,0.6588,-1.2222,
06.02.2024 07:10,-2.0896,-2.1756,-1.7686,-1.5986,-2.5696,-1.4626,-0.486,-0.314,-0.7746,-3.3126,-0.371,-1.011,0.457,1.239,4.236,1.32,-0.5564,2.2971,1.2304,3.8444,1.6834,4.8294,1.9724,3.0654,3.1594,1.5544,-1.2566,3.7264,-0.9956,-2.5736,-0.2686,-2.4316,0.0,-1.3706,-1.4546,-1.0766,-2.6266,-0.3536,0.225,-0.23,-0.4366,-3.4156,1.283,1.216,0.082,1.11,1.293,-2.3932,-2.655,-1.033,3.0417,0.4782,7.8164,2.5314,3.8504,4.8644,2.9864,2.4744,-1.3036,-1.7436,-0.3846,-1.5666,
06.02.2024 07:15,-1.7073,-1.7693,-1.4903,-1.2223,-2.2013,-1.3153,0.133,0.057,-0.3843,-2.8843,0.102,-0.512,0.7,1.949,4.616,1.518,-0.3716,2.4932,1.4281,4.0397,2.0107,5.0837,2.6027,3.6707,3.6737,1.1267,-0.9053,3.8957,-0.8813,-1.4693,-0.4653,-1.9453,0.0,-1.0663,-1.0653,-0.6523,-2.0653,-0.0673,0.837,0.463,-0.1183,-2.9383,1.857,1.696,0.717,1.512,1.75,-2.3555,-2.429,-0.829,3.2393,0.6442,8.0597,3.0487,4.8337,5.8837,3.5167,2.3787,-0.8483,-1.1513,-0.6793,-1.0043,
06.02.2024 07:20,-2.2964,-2.4194,-2.0524,-1.6964,-2.7354,-1.8204,-0.409,-0.62,-1.1424,-3.5864,-0.41,-1.053,-0.226,1.667,4.099,1.339,-0.5551,2.3138,1.249,3.8556,1.6656,4.7416,2.5546,3.8246,2.8386,0.9096,-1.2964,3.7466,-1.5154,-2.0234,-1.2354,-2.5614,0.0,-1.6724,-1.8224,-1.1254,-2.8424,-0.7244,0.236,-0.405,-0.7474,-3.6844,1.18,1.153,-0.409,0.945,1.279,-2.4031,-2.687,-1.089,3.0597,0.4748,7.8516,2.8926,4.4656,5.5846,2.2586,1.6296,-1.5594,-2.2974,-0.4574,-1.7174,
06.02.2024 07:25,-0.925,-1.065,-0.778,-0.443,-1.451,-0.456,-0.268,-0.142,0.382,-2.043,0.167,-0.484,0.048,2.297,4.753,1.64,-0.2479,2.6172,1.551,4.175,2.08,5.034,2.97,3.97,3.33,1.443,-0.767,3.881,-0.261,-0.847,-0.778,-1.058,0.0,-0.358,-0.206,0.021,-1.459,0.708,0.247,-0.108,0.607,-2.222,1.631,1.797,0.544,1.523,1.844,-2.3413,-2.272,-0.638,3.3617,0.8004,8.204,3.157,4.91,5.509,2.976,2.172,-0.254,-0.137,1.329,-0.435,
06.02.2024 07:30,-1.6404,-1.8954,-1.2894,-1.1064,-2.1214,-1.1664,-0.413,-0.425,-0.3004,-2.7924,-0.277,-0.964,-0.07,1.654,4.383,1.715,-0.1598,2.6924,1.6251,4.2406,1.9816,5.3126,2.4286,3.8416,3.7256,1.2436,-0.8374,3.6936,-0.6344,-2.3314,-0.6474,-1.9684,0.0,-1.0474,-1.0374,-0.6424,-2.0224,0.0356,0.143,-0.194,-0.1204,-2.7754,1.226,1.037,0.213,1.164,1.536,-2.376,-2.202,-0.58,3.4362,0.8616,7.9166,3.2966,4.8746,5.2526,3.2076,1.6326,-0.9134,-1.5254,0.2096,-0.9784,
06.02.2024 07:35,-1.997,-2.144,-1.71,-1.486,-2.444,-1.435,-0.241,-0.535,-0.616,-3.072,-0.068,-0.775,0.451,1.592,4.278,1.179,-0.6909,2.1553,1.0898,3.711,1.661,4.783,2.442,3.274,3.246,0.546,-1.254,3.863,-1.266,-1.804,-1.124,-2.27,0.0,-1.426,-1.367,-0.892,-2.358,-0.375,0.352,-0.451,-0.385,-3.241,1.43,1.354,0.47,1.22,1.556,-2.376,-2.674,-1.105,2.9012,0.3236,7.66,3.018,3.951,4.957,2.997,1.944,-1.074,-1.827,-0.533,-1.494,
06.02.2024 07:40,-2.3624,-2.7264,-2.0784,-1.8354,-2.8854,-1.8604,-0.661,-0.313,-1.1884,-3.5284,-0.28,-1.038,0.256,1.302,4.169,1.08,-0.8087,2.0562,0.9901,3.6096,1.4706,4.4896,2.0336,2.9056,2.3176,0.6466,-1.4104,3.4426,-1.7364,-3.0194,-1.1624,-2.6404,0.0,-1.7814,-2.0654,-1.3344,-2.9364,-0.8124,-0.229,-0.806,-0.8674,-3.9574,1.165,0.831,-0.053,0.99,1.264,-2.401,-2.907,-1.303,2.8017,0.2116,7.2026,2.8846,3.8526,4.6456,2.2156,1.0306,-1.7004,-2.0644,-0.8434,-1.9144,
06.02.2024 07:45,-2.2852,-2.3242,-1.9632,-1.7292,-2.5862,-1.8192,-0.373,-0.541,-0.8882,-3.3552,-0.232,-0.926,0.299,1.824,4.288,1.549,-0.3408,2.527,1.4599,4.0768,1.8808,4.9098,2.4368,3.6478,3.2188,1.3928,-1.3222,3.6338,-1.1192,-2.8622,-0.7502,-2.4452,0.0,-1.5912,-1.6432,-1.1292,-2.7742,-0.5722,0.082,-0.408,-0.6262,-3.4972,1.243,0.798,-0.265,1.137,1.449,-2.3822,-2.454,-0.78,3.271,0.6818,7.8558,2.4798,4.4008,5.1428,2.7968,2.4638,-1.4802,-2.0042,-0.8532,-1.7242,
06.02.2024 07:50,-0.5918,-0.6498,-0.3368,-0.1698,-1.1628,-0.1348,0.685,-0.213,0.6052,-1.8408,0.378,-0.337,1.181,1.849,4.879,2.19,0.3007,3.1679,2.101,4.7152,2.3992,5.9972,3.1432,4.5142,3.9582,2.3062,0.1022,4.6322,0.0102,-1.1558,1.0052,-0.8328,0.0,0.0042,-0.0278,0.3712,-1.0138,1.0322,0.866,0.07,1.0132,-1.7748,1.877,1.584,0.434,1.615,2.008,-2.3248,-1.794,-0.166,3.9116,1.3142,8.8712,3.6692,5.2452,6.1742,3.8202,3.1802,0.2822,-0.4488,0.8332,-0.0938,
06.02.2024 07:55,-2.1092,-2.1782,-1.9512,-1.6632,-2.6982,-1.6472,-0.478,-0.392,-0.8572,-3.3762,-0.159,-0.884,0.737,1.9,4.281,1.144,-0.7518,2.1214,1.0547,3.6648,1.4668,4.8698,2.0858,3.2588,2.6078,0.9668,-1.1852,3.0408,-1.2832,-2.2592,-0.8892,-2.5492,0.0,-1.5172,-1.4392,-1.2012,-2.7052,-0.4832,0.264,-0.841,-0.5792,-3.3632,1.252,1.091,0.09,1.078,1.444,-2.383,-2.819,-1.201,2.8658,0.2698,7.2258,2.7898,4.1918,5.0828,2.7908,1.4618,-1.3022,-1.7482,-0.8892,-1.5692,
06.02.2024 08:00,-2.1442,-2.2512,-1.7552,-1.5232,-2.5242,-1.5962,-0.167,-0.022,-0.8582,-3.3792,0.252,-0.537,0.652,2.16,4.629,1.884,-0.0014,2.861,1.7947,4.3998,1.9358,5.2958,2.7618,3.8618,3.5498,1.4348,-0.8762,3.7558,-1.4022,-2.5722,-0.8562,-2.3692,0.0,-1.4672,-1.5322,-1.0302,-2.5262,-0.4732,0.752,-0.241,-0.4632,-3.3982,1.707,1.601,-0.014,1.525,1.81,-2.3504,-2.133,-0.51,3.6051,0.984,8.1038,3.5458,4.6938,5.8478,3.1908,1.8898,-1.3412,-1.5722,-0.3732,-1.5402,
06.02.2024 08:05,-1.581,-1.692,-1.254,-1.112,-1.878,-1.021,0.008,-0.29,-0.096,-2.858,-0.145,-0.901,0.247,1.757,4.227,0.894,-0.9924,1.8721,0.805,3.423,1.972,4.959,2.364,3.588,3.388,1.056,-0.683,3.147,-0.667,-1.847,-0.303,-1.807,0.0,-0.927,-0.956,-0.585,-2.007,0.179,-0.217,-0.624,-0.045,-2.822,1.321,1.257,0.071,1.175,1.509,-2.3768,-3.046,-1.408,2.616,0.0268,7.583,2.725,4.313,5.03,2.624,1.575,-0.758,-1.31,0.272,-1.042,
06.02.2024 08:10,-1.8084,-1.9924,-1.5614,-1.2194,-2.2544,-1.3824,-0.128,-0.41,-0.5674,-2.9184,-0.019,-0.779,0.586,1.473,4.429,1.84,-0.0413,2.8186,1.7512,4.3786,2.4796,5.6276,3.3456,4.4326,3.8086,1.0216,-0.7774,3.8286,-1.0984,-2.2544,-0.3604,-2.1424,0.0,-1.2404,-1.2744,-0.7664,-2.2084,-0.1834,-0.019,-0.283,-0.2264,-3.1554,1.388,1.164,0.101,1.235,1.56,-2.3662,-2.121,-0.441,3.562,0.9818,8.4576,3.4906,4.8376,5.9206,3.2186,2.3366,-1.0134,-1.8264,-0.5054,-1.2604,
06.02.2024 08:15,-1.3415,-1.3525,-1.1695,-0.9535,-1.6935,-0.9235,0.397,-0.028,-0.0705,-2.4135,0.332,-0.389,0.651,2.121,4.749,2.24,0.3537,3.2192,2.1518,4.7745,2.4425,5.6375,3.2155,4.1915,3.9475,1.6935,-0.4765,4.3775,-0.5385,-0.9765,-0.3445,-1.5865,0.0,-0.6355,-0.5335,-0.3075,-1.7005,0.2205,0.56,-0.031,0.2005,-2.6075,1.683,1.503,0.698,1.58,1.872,-2.3334,-1.63,-0.017,3.963,1.3836,8.3585,3.9055,5.0905,6.1515,3.5565,2.1505,-0.3975,-0.9975,-0.0145,-0.6715,
06.02.2024 08:20,-2.4226,-2.4566,-2.1186,-1.9436,-2.7776,-2.0436,0.192,0.055,-1.1586,-3.7336,0.305,-0.376,1.394,1.653,4.782,1.664,-0.2244,2.6411,1.5754,4.1924,1.8074,5.2104,2.9814,3.7004,3.1504,1.0584,-1.4256,3.5244,-1.2936,-2.8146,-0.9756,-2.5956,0.0,-1.8056,-1.8646,-1.5146,-2.7946,-0.8906,0.807,-0.331,-0.8686,-3.7566,1.772,1.577,0.803,1.611,1.891,-2.3367,-2.342,-0.68,3.3853,0.7936,8.1114,2.6084,4.5524,5.2984,3.0034,2.2104,-1.6446,-1.9656,-0.4686,-1.8006,
06.02.2024 08:25,-1.4052,-1.6062,-1.0792,-0.7812,-1.8002,-0.8632,-0.11,-0.471,0.0638,-2.3762,0.172,-0.564,0.689,1.771,4.619,1.927,0.0539,2.9048,1.8379,4.4518,2.1378,5.7278,3.2648,4.3108,3.9348,1.9078,-0.7132,4.3748,-0.5862,-1.2692,0.1908,-1.6112,0.0,-0.9002,-1.0032,-0.3842,-1.8802,0.2778,0.385,-0.006,0.0678,-2.8732,1.54,1.443,0.342,1.379,1.656,-2.3629,-2.255,-0.451,3.6482,1.031,8.2568,3.5148,5.1458,6.1118,3.1558,2.4598,-0.6362,-1.4212,0.5748,-0.8622,
